hourTimestamp,MAGMA Melter/Line Utilities/Oxygen Fuel Sum Gas Energy,Gob Properties/Feeder 1/Pull Rate,Energy per ton,MAGMA Melter/Properties/Melter Glass Net Weight,KPI/Quality Metrics/Bottles Per Minute,MAGMA Melter/Properties/Glass Exit Tonnage Daily Total,MAGMA Melter/Properties/Glass Exit Tonnage Total,MAGMA Melter/Properties/Temperature/Melter Top Temperature 1,MAGMA Melter/Properties/Temperature/Melter Top Temperature 2,MAGMA Melter/Properties/Temperature/Melter Top Temperature 3,MAGMA Melter/Properties/Temperature/Melter Bottom Temperature 1,MAGMA Melter/Properties/Temperature/Melter Bottom Temperature 2,MAGMA Melter/Properties/Furnace Pressure 1,MAGMA Melter/Properties/Furnace Pressure 2,Water_Cooling,Total_Q_GJ_hr,Total_Q_GJ
2024-11-01T00:00:00Z,22.23116262,,,32836.98838,,25.5,0.002394749,2399.746121,2469.897505,2452.199694,2273.229822,2286.366066,-1.743506287,-1.73796165,9.936564313,7.176584332,2.759979981
2024-11-01T01:00:00Z,21.98038261,,,32740.71334,,27.5,0.002364043,2408.336722,2472.021599,2456.246132,2294.843278,2307.389278,-1.743192459,-1.737558652,9.932310242,7.213993094,2.718317148
2024-11-01T02:00:00Z,21.85059151,,,32639.48916,,29.5,0.002362111,2405.075006,2471.63765,2454.966905,2282.106448,2295.036874,-1.743498427,-1.737671589,10.03973793,7.280528027,2.759209901
2024-11-01T03:00:00Z,22.0539896,,,32541.82943,,31,0.002401926,2393.61264,2466.433338,2448.038792,2257.162351,2270.542302,-1.744583969,-1.73820493,9.964346913,7.254894614,2.709452299
2024-11-01T04:00:00Z,22.19016962,,,32491.82116,,32.5,0.002408072,2393.193276,2466.089996,2451.323874,2220.57356,2234.958421,-1.741712775,-1.735699499,9.972501932,7.226055098,2.746446834
2024-11-01T05:00:00Z,22.04092606,,,32137.97417,,34.5,0.002377331,2400.579252,2466.972974,2457.333623,2233.762738,2248.139054,-1.743347368,-1.737536194,10.03797661,7.274977995,2.762998617
2024-11-01T06:00:00Z,21.87041544,,,32083.64334,,36,0.002368107,2407.1463,2468.891299,2457.96819,2245.905363,2259.878311,-1.743988956,-1.737877312,10.02548662,7.259523639,2.765962979
2024-11-01T07:00:00Z,21.93150247,,,32014.48822,,37.5,0.002390213,2397.511053,2467.893505,2455.216986,2226.904739,2241.202447,-1.743901304,-1.737574659,9.951726562,7.242393946,2.709332615
2024-11-01T08:00:00Z,22.07636765,,,32189.41997,,39.5,0.002411878,2389.471422,2466.283857,2454.008877,2214.485078,2229.075284,-1.742196537,-1.735000519,9.891967357,7.180294773,2.711672584
2024-11-01T09:00:00Z,22.06769356,,,32258.4562,,14,0.002378979,2396.525598,2471.258121,2449.151305,2221.117063,2235.913903,-1.743817606,-1.735922065,9.872605755,7.192938376,2.679667379
2024-11-01T10:00:00Z,21.42061292,,,32478.34055,,2,0.002299695,2408.962043,2477.463682,2463.537918,2261.697668,2275.540823,-1.745077586,-1.73650803,9.814847117,7.253682796,2.561164321
2024-11-01T11:00:00Z,21.5666042,,,32691.19678,,3.5,0.002309746,2402.071472,2468.471281,2450.765566,2239.501682,2253.66166,-1.743545219,-1.733494353,9.744779933,7.219588315,2.525191618
2024-11-01T12:00:00Z,21.7624541,,,32540.69101,,5.5,0.002362782,2396.127298,2465.911557,2445.40326,2216.823312,2231.464511,-1.742508873,-1.733057851,9.809402065,7.229491861,2.579910204
2024-11-01T13:00:00Z,21.84664969,,,32696.48379,,7,0.002357649,2390.816738,2469.971998,2448.202738,2215.146482,2229.754594,-1.743133703,-1.732847708,9.68959555,7.154375325,2.535220225
2024-11-01T14:00:00Z,22.2739297,,,32741.03024,,8.5,0.002418557,2389.781768,2463.484314,2444.37453,2166.758222,2182.21582,-1.742277887,-1.731950605,9.591346331,7.130638174,2.460708157
2024-11-01T15:00:00Z,21.88875795,,,32122.25181,,10.5,0.002339519,2408.861674,2479.916978,2464.112184,2199.769234,2215.501274,-1.743841936,-1.73445702,9.796850654,7.167733143,2.62911751
2024-11-01T16:00:00Z,21.87598543,,,31891.82898,,12,0.002355574,2409.004349,2481.491481,2465.340817,2235.53855,2250.488199,-1.744659221,-1.736425645,9.728937098,7.264052141,2.464884957
2024-11-01T17:00:00Z,21.60024531,,,31257.29553,,13.5,0.002330435,2415.993858,2486.038165,2465.145726,2248.795086,2263.275688,-1.744018481,-1.736753404,9.972919317,7.312355496,2.660563821
2024-11-01T18:00:00Z,22.37383762,,,30809.65094,,15.5,0.002433465,2403.298598,2474.551254,2454.985852,2246.081191,2260.32021,-1.742057981,-1.735520724,9.721588815,7.261348322,2.460240493
2024-11-01T19:00:00Z,21.90829933,,,30849.44078,,17.5,0.002357355,2413.540984,2479.662916,2464.648166,2256.422217,2270.442913,-1.745165331,-1.739361772,9.971154853,7.2789858,2.692169053
2024-11-01T20:00:00Z,21.61198896,,,30569.51734,,19,0.002307392,2413.262774,2483.14489,2464.920194,2285.028235,2298.326508,-1.743254407,-1.73812247,9.877232729,7.35643498,2.520797749
2024-11-01T21:00:00Z,21.7355857,,,30617.09698,,20.5,0.002355345,2405.085401,2479.329985,2461.575962,2282.937309,2296.107436,-1.741879163,-1.736320816,9.977623497,7.333830232,2.643793266
2024-11-01T22:00:00Z,15.86939373,,,,,22,0.002143146,2306.411002,2347.750178,2324.509636,2122.44147,2137.207686,-1.745775147,-1.739717629,9.541372877,7.055517431,2.485855446
2024-11-01T23:00:00Z,21.91447322,,,28145.34353,,23.5,0.002314287,2415.260499,2469.107744,2454.104285,2268.047703,2282.750349,-1.73545892,-1.727331552,10.62714661,7.883358178,2.74378843
2024-11-02T00:00:00Z,24.62437572,,,28027.42239,,25.5,0.002649643,2377.545529,2451.660242,2438.028526,2200.834248,2215.046818,-1.739025869,-1.730119032,10.28994968,7.707457831,2.582491848
2024-11-02T01:00:00Z,25.45432325,,,28518.93436,,27.5,0.00274185,2387.365068,2461.258537,2446.39784,2173.576122,2188.928279,-1.74226335,-1.732285289,10.14547026,7.456912731,2.688557534
2024-11-02T02:00:00Z,25.20388246,,,29776.25163,,29.5,0.002701268,2400.147756,2475.073169,2463.404785,2219.34725,2234.210931,-1.745666045,-1.735411972,10.02307963,7.451790691,2.571288936
2024-11-02T03:00:00Z,23.23683071,,,32002.34314,,31,0.002479625,2435.224638,2497.254612,2485.418738,2304.25045,2317.141592,-1.748390164,-1.737474349,10.06599004,7.511716284,2.554273754
2024-11-02T04:00:00Z,21.45078735,,,32362.82634,,32.5,0.002272335,2436.649508,2503.043235,2486.617808,2386.088357,2396.35405,-1.747025511,-1.736143606,10.29645155,7.60113711,2.695314444
2024-11-02T05:00:00Z,21.49846837,,,32159.95079,,34.5,0.002269798,2420.942493,2486.817693,2471.9704,2404.068769,2413.01752,-1.743415596,-1.732299339,10.26354922,7.661014407,2.602534811
2024-11-02T06:00:00Z,21.74951457,,,32203.67294,,36,0.002324257,2407.877668,2478.226367,2458.254059,2362.605789,2372.767432,-1.742851317,-1.730635989,10.13761089,7.592748022,2.544862864
2024-11-02T07:00:00Z,21.86060925,,,32370.30418,,37.5,0.002340471,2406.108201,2474.602245,2459.241578,2316.243699,2327.903016,-1.742774537,-1.729518566,10.0386451,7.42855947,2.610085626
2024-11-02T08:00:00Z,21.92721681,,,32353.27579,,39.5,0.002329464,2414.405602,2473.274427,2457.749509,2287.159068,2300.028679,-1.742754393,-1.729784289,9.863479041,7.295736993,2.567742047
2024-11-02T09:00:00Z,22.06071047,,,32049.16222,,20.5,0.002348215,2409.471507,2471.989561,2458.654714,2254.573918,2268.420474,-1.743062018,-1.73017282,9.779033344,7.298707275,2.480326069
2024-11-02T10:00:00Z,22.19581617,,,31897.20735,,1.5,0.002383516,2403.028209,2472.188711,2455.741644,2263.108071,2276.969282,-1.743309137,-1.730490647,9.841964272,7.313015578,2.528948693
2024-11-02T11:00:00Z,22.14010663,,,31949.68787,,3.5,0.002393151,2404.21056,2475.6064,2457.580373,2271.601142,2285.523088,-1.742891469,-1.729512897,9.811803015,7.240308508,2.571494506
2024-11-02T12:00:00Z,22.50054681,,,32246.30596,,5.5,0.002451502,2399.966627,2469.929961,2460.769938,2269.900989,2283.552904,-1.742976054,-1.729234505,9.606277434,7.186297903,2.419979531
2024-11-02T13:00:00Z,22.21295477,,,32318.93227,,7,0.002383318,2411.697639,2485.254401,2465.247149,2307.289748,2320.006853,-1.743689213,-1.730525915,9.774082579,7.255465608,2.51861697
2024-11-02T14:00:00Z,21.73865315,,,31878.59594,,8.5,0.002348923,2419.211606,2488.992105,2469.724967,2316.296254,2328.739974,-1.744466338,-1.732410558,9.946098282,7.317161242,2.62893704
2024-11-02T15:00:00Z,21.92245682,,,30975.86599,,10.5,0.002376519,2407.232489,2475.49064,2460.183018,2310.306668,2322.882805,-1.742723701,-1.732498215,9.930045247,7.370609619,2.559435628
2024-11-02T16:00:00Z,22.25793682,,,30319.82403,,12,0.002407315,2399.364731,2471.463402,2457.088942,2272.888307,2286.426065,-1.742099208,-1.733413986,9.94495427,7.357369183,2.587585087
2024-11-02T17:00:00Z,22.39673383,,,30079.53984,,13.5,0.002443748,2400.569712,2474.540151,2458.471464,2276.91862,2290.289809,-1.742579132,-1.733521819,9.852269323,7.236501068,2.615768255
2024-11-02T18:00:00Z,22.45441102,,,30123.64186,,15.5,0.002440072,2403.816769,2478.2876,2459.089351,2310.965783,2323.330918,-1.743452532,-1.734889573,9.816009765,7.276326581,2.539683184
2024-11-02T19:00:00Z,22.34969942,,,29884.71161,,17.5,0.00241571,2408.340812,2482.003126,2466.855898,2331.563356,2343.108295,-1.743355354,-1.736050253,9.758329461,7.303276714,2.455052747
2024-11-02T20:00:00Z,22.31596848,,,30024.06379,,19,0.002417232,2407.063715,2480.037355,2461.887778,2351.842108,2362.504458,-1.74278508,-1.736152912,10.09935543,7.381309438,2.71804599
2024-11-02T21:00:00Z,22.32698004,,,30073.26943,,20.5,0.002417327,2405.788001,2481.142792,2466.566986,2348.158741,2358.933716,-1.743350633,-1.736732984,9.924195242,7.404736962,2.519458281
2024-11-02T22:00:00Z,22.15139191,,,30361.45133,,22.5,0.002372022,2409.920924,2484.576107,2468.274244,2362.810887,2373.090149,-1.743901851,-1.736890374,10.11543604,7.405787918,2.709648127
2024-11-02T23:00:00Z,22.01369495,,,30712.58559,,24.5,0.002358113,2410.55433,2484.3088,2466.455457,2378.304867,2387.873213,-1.743188027,-1.735095431,9.934277752,7.430585343,2.503692409
2024-11-03T00:00:00Z,22.007677,,,31031.21399,,26,0.002370666,2406.518291,2479.252589,2467.547178,2378.557474,2387.921762,-1.744314457,-1.734879234,10.12661363,7.429885714,2.696727918
2024-11-03T01:00:00Z,22.01562037,,,31493.25759,,27.5,0.002367058,2404.779076,2480.705295,2462.281351,2365.053963,2374.944733,-1.742851149,-1.732736487,9.948234777,7.394126287,2.554108491
2024-11-03T02:00:00Z,21.98424811,,,31660.15213,,29.5,0.002373449,2414.104523,2479.303544,2459.742299,2345.923086,2356.72661,-1.743619474,-1.733476057,9.980010812,7.40188709,2.578123721
2024-11-03T03:00:00Z,22.04227385,,,31867.04312,,31,0.002368536,2408.463103,2477.599597,2460.756217,2336.520026,2347.741954,-1.743621462,-1.733112225,9.972298175,7.329839314,2.642458861
2024-11-03T04:00:00Z,22.31855551,,,32125.8698,,32.5,0.002415558,2402.401403,2473.250793,2456.498165,2315.517296,2327.542714,-1.743804866,-1.732214763,9.787821591,7.271506093,2.516315499
2024-11-03T05:00:00Z,22.2504218,,,32201.74412,,34.5,0.002407013,2410.410179,2477.645202,2460.970744,2309.583618,2321.945234,-1.74444189,-1.733147065,9.830852986,7.310606474,2.520246512
2024-11-03T06:00:00Z,22.39285192,,,32333.5933,,36.66666667,0.002443059,2404.054894,2475.912082,2460.987293,2311.834251,2323.981239,-1.746114922,-1.734733139,9.891794667,7.29196556,2.599829107
2024-11-03T07:00:00Z,22.28342313,,,32473.02952,,37.5,0.002395924,2411.080582,2479.901957,2462.988,2334.116785,2345.598409,-1.742826755,-1.732067422,9.852486957,7.275021784,2.577465173
2024-11-03T08:00:00Z,22.36076945,,,32493.12868,,39.25,0.002400363,2404.259923,2482.183663,2461.68336,2342.599019,2353.684487,-1.743238357,-1.732163306,9.841530562,7.332922179,2.508608383
2024-11-03T09:00:00Z,22.43927188,,,32394.68425,,41.5,0.00242613,2401.131117,2479.427677,2461.059452,2347.148627,2357.90591,-1.742045431,-1.730433017,9.935838822,7.413046381,2.52279244
2024-11-03T10:00:00Z,22.31218729,,,32475.0728,,29,0.002389464,2411.379741,2481.769023,2462.858925,2353.77963,2364.497509,-1.744005599,-1.732777573,10.03510393,7.419129981,2.615973946
2024-11-03T11:00:00Z,22.47314961,,,32308.85356,,1,0.002430656,2407.664791,2475.386662,2456.251385,2364.505038,2374.546847,-1.743116034,-1.731459163,10.02950005,7.461555707,2.567944346
2024-11-03T12:00:00Z,22.49940872,,,32335.05815,,2.5,0.002423174,2408.49528,2478.272253,2459.635211,2370.953221,2380.490068,-1.743660904,-1.731881491,10.04065286,7.508513179,2.53213968
2024-11-03T13:00:00Z,22.06795642,,,31919.5787,,4.5,0.00237363,2420.490997,2486.819085,2466.665602,2413.536482,2421.516991,-1.744009851,-1.733893596,10.21914261,7.544763627,2.674378988
2024-11-03T14:00:00Z,21.97836532,,,31074.27922,,6.5,0.002352878,2415.12276,2483.78924,2465.24871,2425.420926,2432.74404,-1.742662537,-1.734425705,10.2802013,7.590498711,2.68970259
2024-11-03T15:00:00Z,21.87142893,,,29855.99587,,8,0.002321752,2414.094359,2480.601596,2462.885975,2405.7747,2413.911601,-1.743299041,-1.737328902,10.37105158,7.604118348,2.766933233
2024-11-03T16:00:00Z,22.0234266,,,29019.98049,,9.5,0.002393337,2405.765896,2475.554951,2458.257655,2391.024664,2399.878577,-1.742767469,-1.738452269,10.44474044,7.560889555,2.883850889
2024-11-03T17:00:00Z,22.09512976,,,28756.99937,,11.5,0.002404232,2411.22475,2477.444093,2454.55797,2377.56489,2387.082421,-1.743233278,-1.738668665,10.3473604,7.531914937,2.815445462
2024-11-03T18:00:00Z,22.08868405,,,28985.08183,,13,0.002382498,2413.274435,2478.094452,2457.410939,2364.386111,2374.429431,-1.743245856,-1.739366307,10.31800353,7.478594969,2.839408564
2024-11-03T19:00:00Z,21.95863885,,,29258.66397,,14.5,0.002355196,2415.905801,2477.845932,2463.669787,2380.235904,2390.051134,-1.743165914,-1.739256707,10.33789703,7.532497071,2.805399957
2024-11-03T20:00:00Z,21.91178954,,,29436.4633,,16.5,0.002362654,2408.422236,2485.377651,2463.039693,2370.838542,2380.896293,-1.743387649,-1.739303774,10.3673987,7.53332485,2.834073854
2024-11-03T21:00:00Z,21.97329969,,,29827.97851,,18.5,0.002387461,2408.430811,2483.27262,2455.836654,2353.171369,2363.979687,-1.742890698,-1.739197455,10.29956094,7.489340596,2.81022034
2024-11-03T22:00:00Z,21.94486457,,,30298.92909,,20,0.002373602,2411.188454,2477.52458,2462.116572,2353.638381,2364.376091,-1.74379045,-1.739599447,10.36018952,7.514511179,2.845678337
2024-11-03T23:00:00Z,22.05840692,,,30780.15229,,21.5,0.002393579,2406.383314,2473.469252,2459.048684,2346.580341,2357.478149,-1.742468805,-1.737864519,10.33155652,7.520643045,2.810913474
2024-11-04T00:00:00Z,22.09483896,,,31189.29324,,23.5,0.002391145,2410.590531,2480.81304,2452.772498,2332.70401,2344.216929,-1.745168279,-1.73985457,10.3182195,7.512872991,2.805346507
2024-11-04T01:00:00Z,22.04880045,,,31404.43137,,25,0.002385653,2415.830929,2478.892469,2452.692736,2357.811987,2368.360098,-1.74215984,-1.736731746,10.3430752,7.529401331,2.81367387
2024-11-04T02:00:00Z,21.89941461,,,31735.69937,,26.5,0.002347303,2418.183826,2479.765379,2463.846193,2362.706366,2373.083035,-1.742873371,-1.736702221,10.34482086,7.546777632,2.79804323
2024-11-04T03:00:00Z,21.78465066,,,31831.9029,,28.5,0.002323124,2415.67811,2479.835239,2463.772375,2361.991012,2372.435182,-1.743853493,-1.737712775,10.37772961,7.571728243,2.806001366
2024-11-04T04:00:00Z,21.66470549,,,31758.75991,,30,0.002311398,2412.905685,2484.382759,2462.605872,2363.707165,2374.112306,-1.74335129,-1.736890355,10.38357462,7.555245479,2.828329143
2024-11-04T05:00:00Z,21.76957439,,,31812.77415,,31.5,0.002334654,2408.704944,2477.46998,2459.79013,2344.444446,2355.320866,-1.74319815,-1.736149206,10.30330029,7.564754116,2.738546177
2024-11-04T06:00:00Z,21.68632168,,,31931.36391,,33.5,0.002340506,2410.302205,2481.171337,2462.232679,2350.63169,2361.560498,-1.743374376,-1.736057305,10.30667118,7.522005819,2.78466536
2024-11-04T07:00:00Z,21.66163459,,,31957.02974,,35.5,0.002311787,2405.20657,2484.836565,2461.159234,2364.896152,2374.972434,-1.743666601,-1.736112414,10.33551745,7.542289117,2.79322833
2024-11-04T08:00:00Z,21.8054013,,,31953.20668,,37,0.002351131,2410.119903,2479.427748,2450.614938,2369.950833,2379.770341,-1.741968726,-1.734823227,10.35111197,7.54194324,2.809168727
2024-11-04T09:00:00Z,21.71044859,,,32139.76833,,38.5,0.002341297,2415.240078,2479.419277,2463.29178,2364.179947,2374.390352,-1.743819355,-1.736475009,10.32440779,7.535358193,2.789049601
2024-11-04T10:00:00Z,21.60900274,,,32090.13077,,27,0.002335636,2412.205286,2481.304204,2463.333681,2365.381223,2375.555548,-1.743851479,-1.736210409,10.35841192,7.545586616,2.812825301
2024-11-04T11:00:00Z,21.90424411,,,32130.28408,,1,0.002389189,2404.580892,2474.346505,2454.360834,2354.439528,2364.88736,-1.742620474,-1.734736466,10.31053781,7.537297691,2.773240121
2024-11-04T12:00:00Z,21.77510003,,,32253.39055,,2.5,0.002353975,2412.375391,2480.186408,2462.939332,2359.354281,2369.888726,-1.742984306,-1.734932181,10.30079015,7.515165397,2.785624753
2024-11-04T13:00:00Z,22.19853517,,,32103.0288,,4.5,0.002421821,2396.909903,2477.786865,2454.576648,2333.620637,2344.791634,-1.742564305,-1.732394131,10.23086504,7.495529528,2.735335516
2024-11-04T14:00:00Z,22.44509206,,,32388.5544,,6,0.002447042,2402.021103,2476.364717,2457.695215,2309.819286,2321.945532,-1.742360324,-1.730440506,10.21239372,7.387228463,2.825165256
2024-11-04T15:00:00Z,23.02295939,,,31972.09549,,7.5,0.002504347,2403.356593,2472.246758,2443.952925,2285.999403,2298.791686,-1.742937131,-1.731133949,10.17523972,7.27599188,2.89924784
2024-11-04T16:00:00Z,23.33660822,,,,,9.5,0.002532802,2399.522349,2476.597858,2451.131948,2269.132926,2282.36741,-1.743398876,-1.732012499,10.3337019,7.222799205,3.110902692
2024-11-04T17:00:00Z,23.30531453,,,,,11.5,0.002548752,2402.739595,2476.520175,2456.911302,2271.515773,2284.812569,-1.743446572,-1.73204131,10.43163246,7.255455224,3.176177238
2024-11-04T18:00:00Z,22.99933574,,,,,13.5,0.002481941,2411.31361,2486.072163,2469.044602,2296.301084,2309.043098,-1.743424222,-1.732906798,10.14424368,7.291686739,2.852556942
2024-11-04T19:00:00Z,22.77169402,,,26470.3704,,15,0.00244086,2410.004131,2489.540849,2468.624648,2309.514671,2321.844515,-1.744142414,-1.734013439,10.28439977,7.375752983,2.908646783
2024-11-04T20:00:00Z,22.4195776,,,30387.99094,,16.5,0.002432508,2417.632361,2486.554477,2469.008289,2325.02023,2336.745111,-1.742861447,-1.734733618,10.28472975,7.443157607,2.841572143
2024-11-04T21:00:00Z,22.65007496,,,29645.48092,,18.5,0.002449961,2407.567842,2480.616515,2454.168362,2304.10276,2316.22367,-1.742823505,-1.736572498,10.19246299,7.489895249,2.702567738
2024-11-04T22:00:00Z,22.55910191,,,,,19.8,0.002437533,2418.739745,2479.468975,2458.506249,2296.335636,2308.83834,-1.744271541,-1.739123886,9.97185494,7.416763299,2.555091641
2024-11-04T23:00:00Z,22.53430262,,,,,22,0.00242931,2414.593918,2476.294148,2461.238111,2284.456371,2297.18048,-1.743113408,-1.737957539,10.09726443,7.326030943,2.77123349
2024-11-05T00:00:00Z,22.50499519,,,,,23.5,0.002443147,2414.206822,2475.146385,2462.136793,2282.219531,2294.983788,-1.742022701,-1.737645925,10.08737995,7.313687363,2.773692587
2024-11-05T01:00:00Z,22.90236297,,,,,25.5,0.002497609,2402.014276,2469.405786,2454.919512,2234.813574,2248.633647,-1.742116943,-1.737426209,9.987791833,7.215762958,2.772028875
2024-11-05T02:00:00Z,23.17572759,,,,,27.5,0.002508701,2404.862209,2468.854427,2455.841932,2212.839819,2227.376771,-1.74267184,-1.73767158,9.862869041,7.13443268,2.728436361
2024-11-05T03:00:00Z,23.28067341,,,,,29.5,0.002535436,2408.705781,2469.197044,2457.089604,2177.680532,2192.938389,-1.744537493,-1.740273253,9.841988606,7.117233643,2.724754963
2024-11-05T04:00:00Z,23.03867883,,,,,31,0.002476882,2416.829661,2478.948417,2465.615174,2189.727206,2205.394815,-1.743877019,-1.739675221,9.854913883,7.120361423,2.73455246
2024-11-05T05:00:00Z,22.69735414,,,,,32.5,0.002443973,2418.508319,2490.276726,2464.636424,2212.741784,2228.231456,-1.743846133,-1.739936376,9.970544624,7.220079795,2.750464828
2024-11-05T06:00:00Z,22.50887389,,,,,34.5,0.002427662,2414.779932,2486.617225,2468.888754,2208.947603,2224.17924,-1.744092628,-1.740204415,10.04829745,7.284876756,2.763420693
2024-11-05T07:00:00Z,22.49693231,,,,,36.5,0.002430969,2418.370975,2476.368424,2460.059254,2180.508142,2196.14492,-1.743282576,-1.739226044,10.00982982,7.264266562,2.745563254
2024-11-05T08:00:00Z,22.74891827,,,,,38,0.00246702,2412.685033,2469.132678,2456.49096,2139.618154,2155.943206,-1.743359937,-1.73957103,9.938808656,7.187963906,2.75084475
2024-11-05T09:00:00Z,22.97421197,,,,,39.5,0.002496597,2405.08271,2472.458892,2454.002366,2116.560233,2133.315362,-1.742656189,-1.739174609,9.863640494,7.139394873,2.724245621
2024-11-05T10:00:00Z,23.0226599,,,,,27.66666667,0.002497953,2412.434379,2472.620403,2457.124692,2106.503845,2123.569699,-1.74323244,-1.739643353,9.872792119,7.136659094,2.736133024
2024-11-05T11:00:00Z,23.03901885,,,,,1.5,0.002493634,2406.553109,2477.818215,2458.468005,2101.853984,2119.059736,-1.743672682,-1.739315143,9.887482624,7.148412834,2.739069791
2024-11-05T12:00:00Z,22.96085377,,,,,3.5,0.002466938,2412.211411,2480.097327,2463.139814,2119.677067,2136.909178,-1.743839846,-1.740873473,9.882478976,7.150915427,2.731563549
2024-11-05T13:00:00Z,22.93382814,,,,,5,0.00246687,2406.053516,2478.202586,2465.232361,2178.761426,2194.756764,-1.743815276,-1.741656549,9.980131843,7.222419303,2.757712539
2024-11-05T14:00:00Z,23.03620828,,,,,6.5,0.002488411,2405.485346,2476.511009,2460.717901,2157.457536,2173.670171,-1.743329002,-1.74111484,9.985565029,7.226105051,2.759459977
2024-11-05T15:00:00Z,22.61684446,,,,,8.5,0.002441051,2421.439537,2480.603052,2470.064787,2201.887425,2217.675566,-1.74450506,-1.742542524,10.01872179,7.261301419,2.75742037
2024-11-05T16:00:00Z,22.84025251,,,,,10.5,0.002492393,2404.683157,2475.482271,2460.847031,2211.968606,2226.946026,-1.741786579,-1.74058007,10.09882156,7.318845255,2.779976306
2024-11-05T17:00:00Z,22.91750172,,,,,12.5,0.002481497,2412.255276,2476.61513,2461.042355,2178.367375,2194.102823,-1.745193533,-1.744350415,9.985058511,7.226776925,2.758281587
2024-11-05T18:00:00Z,22.98993218,,,,,14,0.002504192,2409.49426,2474.507317,2459.576823,2174.913815,2190.757209,-1.742063861,-1.741832686,10.02326169,7.251835175,2.771426519
2024-11-05T19:00:00Z,22.97519681,,,,,15.5,0.0024823,2412.415285,2478.5561,2461.780745,2178.733867,2194.646418,-1.743814508,-1.743575955,9.965002474,7.206229067,2.758773406
2024-11-05T20:00:00Z,22.59894149,,,,,17.5,0.002447211,2419.498502,2483.016197,2468.51449,2177.585847,2193.73653,-1.743374168,-1.744077199,9.959883769,7.207021731,2.752862038
2024-11-05T21:00:00Z,22.35573785,,,,,19.5,0.00241395,2418.917398,2476.608682,2470.844932,2192.29017,2208.085281,-1.744634802,-1.745131208,9.975059323,7.212518557,2.762540766
2024-11-05T22:00:00Z,22.44993,,,,,21,0.002433453,2413.755474,2475.098501,2461.497715,2157.230678,2173.721087,-1.744389882,-1.745442504,9.970994775,7.216236587,2.754758188
2024-11-05T23:00:00Z,22.47637281,,,,,22.5,0.002439816,2415.436804,2474.430262,2457.47263,2166.131053,2182.708745,-1.743181461,-1.745436179,10.03311818,7.254065252,2.779052928
2024-11-06T00:00:00Z,22.87609238,,,,,24.5,0.002492354,2410.805604,2463.419669,2453.997794,2129.435866,2146.375077,-1.741259644,-1.743549602,9.947774113,7.216122225,2.731651888
2024-11-06T01:00:00Z,23.27760983,,,,,26.5,0.002537066,2406.782037,2463.839932,2454.88762,2126.612345,2143.537234,-1.742499179,-1.74441877,9.8744837,7.133549093,2.740934607
2024-11-06T02:00:00Z,23.25945163,,,,,28.5,0.002522273,2405.362709,2481.202206,2464.822031,2147.443135,2163.912969,-1.744281752,-1.745244537,9.873311348,7.129390454,2.743920893
2024-11-06T03:00:00Z,22.94596664,,,,,30,0.002463746,2418.237551,2482.911789,2464.490034,2188.312341,2203.863254,-1.743449884,-1.744807621,9.965377077,7.21949921,2.745877867
2024-11-06T04:00:00Z,23.00955034,,,,,31.5,0.002489908,2412.112253,2476.445693,2461.088468,2148.492721,2164.806603,-1.743866117,-1.744896407,9.98992019,7.246298426,2.743621764
2024-11-06T05:00:00Z,22.98121902,,,,,33.5,0.00247175,2416.180055,2476.541622,2462.373031,2127.201682,2144.00176,-1.746806946,-1.748331304,10.00507827,7.239740245,2.76533802
2024-11-06T06:00:00Z,22.68424546,,,,,35.5,0.002449501,2416.347765,2482.765307,2466.653086,2157.330975,2173.857426,-1.740587526,-1.742566428,10.08017527,7.306876406,2.773298867
2024-11-06T07:00:00Z,22.69432075,,,,,37,0.002445201,2414.272343,2479.412494,2463.065853,2185.978182,2201.691793,-1.744711052,-1.747020383,10.09823185,7.32531408,2.772917766
2024-11-06T08:00:00Z,22.89289577,,,,,38.5,0.002497408,2406.63709,2473.402873,2457.377052,2183.647215,2199.31407,-1.743059463,-1.746436034,10.0345049,7.2731785,2.761326401
2024-11-06T09:00:00Z,23.03793198,,,,,40.5,0.002513341,2403.979875,2471.565052,2462.010106,2179.782091,2195.662492,-1.743194437,-1.747289669,10.0039354,7.250381844,2.753553555
2024-11-06T10:00:00Z,22.91843613,,,,,28.33333333,0.002469735,2409.871262,2482.375058,2463.467389,2200.700061,2216.172711,-1.743844262,-1.748579827,10.01762948,7.245243091,2.772386391
2024-11-06T11:00:00Z,22.97137522,,,,,1.5,0.002494833,2408.439586,2476.478164,2460.886623,2189.461212,2205.057118,-1.74336752,-1.747816835,10.00152949,7.235110464,2.766419027
2024-11-06T12:00:00Z,22.94359871,,,,,3,0.002495433,2407.283232,2477.522913,2460.878316,2162.666226,2178.817369,-1.742853243,-1.745779457,10.0002438,7.235439483,2.764804314
2024-11-06T13:00:00Z,23.08373395,,,,,4.5,0.002505835,2413.000544,2474.416234,2460.026641,2164.732749,2181.072065,-1.744127453,-1.746580663,9.946921929,7.198223314,2.748698615
2024-11-06T14:00:00Z,23.25414672,,,,,6.5,0.002514545,2406.257831,2470.218472,2459.569565,2179.660265,2195.558875,-1.74248874,-1.744449432,9.918685058,7.185214858,2.7334702
2024-11-06T15:00:00Z,23.1779921,,,,,8.5,0.002499033,2408.265511,2479.749286,2465.157059,2182.495231,2198.366877,-1.743663772,-1.745606035,9.942652986,7.171664499,2.770988487
